age,gender,result_type,results,reach,impressions,cost_per_result,amount_spent_(usd),clicks_(all),ctr,ctr_class,weekday
4,0,1,3.0,248,249.0,0.0832495,0.24974849,4,1.2048192771084338,0,5
2,0,1,6.0,1795,1943.0,0.26639839,1.59839034,45,0.3088008234688626,2,5
3,0,1,4.0,492,535.0,0.11987928,0.4795171,5,0.7476635514018692,2,5
3,1,1,2.0,520,595.0,0.25973843,0.51947686,8,0.3361344537815126,2,5
2,1,1,5.0,2295,2490.0,0.28771026,1.43855131,25,0.2008032128514056,1,5
4,0,2,432.0,432,650.0,0.0462963,0.02,0,66.46153846153847,0,5
1,1,2,11765.0,11765,11765.0,0.04249894,0.5,6,100.0,0,5
2,1,2,22659.0,22659,23398.0,0.04678053,1.06,14,96.84161039405078,0,5
3,1,2,8123.0,8123,8435.0,0.05293611,0.43,9,96.30112625963248,0,5
2,0,2,6618.0,6618,6618.0,0.04533092,0.3,4,100.0,0,5
1,2,2,28.0,28,28.0,0.0,0.0,0,100.0,0,5
3,0,2,2128.0,2128,2128.0,0.06109023,0.13,2,100.0,0,5
5,1,2,693.0,693,693.0,0.07215007,0.05,0,100.0,0,5
6,0,2,412.0,412,412.0,0.0,0.0,1,100.0,0,5
6,1,2,1231.0,1231,1231.0,0.05686434,0.07,1,100.0,0,5
1,0,2,4219.0,4219,4219.0,0.05688552,0.24,3,100.0,0,5
4,1,2,2214.0,2214,2214.0,0.04516712,0.1,1,100.0,0,5
5,0,2,160.0,160,274.0,0.0,0.0,0,58.3941605839416,0,5
1,0,1,11.0,5107,5420.0,0.27363636,3.01,58,0.2029520295202951,2,1
3,0,1,1.0,716,765.0,0.36,0.36,15,0.130718954248366,1,1
2,1,1,6.0,2948,3108.0,0.23333333,1.4,34,0.193050193050193,1,1
3,1,1,1.0,684,762.0,0.39,0.39,9,0.1312335958005249,1,1
4,0,1,1.0,284,325.0,0.26,0.26,4,0.3076923076923077,2,1
1,1,1,6.0,4659,4967.0,0.41,2.46,46,0.1207972619287296,1,1
5,1,1,1.0,92,108.0,0.11,0.11,3,0.9259259259259258,0,1
2,0,1,5.0,2136,2432.0,0.302,1.51,32,0.2055921052631578,2,1
4,2,2,4.0,4,4.0,0.0,0.0,0,100.0,0,1
1,0,2,4586.0,4586,4586.0,0.04797209,0.22,9,100.0,0,1
4,1,2,2161.0,2161,2161.0,0.04627487,0.1,2,100.0,0,1
3,1,2,8332.0,8332,8495.0,0.04200672,0.35,7,98.08122424955856,0,1
2,0,2,6506.0,6506,6506.0,0.04457424,0.29,4,100.0,0,1
1,1,2,13237.0,13237,13237.0,0.04910478,0.65,5,100.0,0,1
1,2,2,16.0,16,18.0,0.625,0.01,0,88.88888888888889,0,1
2,1,2,22853.0,22853,24406.0,0.0485713,1.11,7,93.63681062033926,0,1
2,2,2,32.0,32,33.0,0.0,0.0,0,96.96969696969695,0,1
4,0,2,592.0,592,644.0,0.01689189,0.01,0,91.92546583850933,0,1
6,0,2,449.0,449,449.0,0.06681514,0.03,0,100.0,0,1
6,1,2,960.0,960,1200.0,0.04166667,0.04,0,80.0,0,1
5,1,2,672.0,672,745.0,0.0297619,0.02,0,90.2013422818792,0,1
5,0,2,253.0,253,253.0,0.0,0.0,0,100.0,0,1
3,0,2,1839.0,1839,1961.0,0.04893964,0.09,0,93.77868434472208,0,1
3,0,1,6.0,544,612.0,0.07666667,0.46,12,0.9803921568627452,0,3
2,1,1,8.0,2492,2700.0,0.18375,1.47,29,0.2962962962962963,2,3
6,0,1,1.0,156,156.0,0.08,0.08,4,0.641025641025641,2,3
1,1,1,9.0,3779,4090.0,0.26,2.34,30,0.2200488997555012,2,3
1,0,1,9.0,3819,4095.0,0.30666667,2.76,39,0.2197802197802197,2,3
2,0,1,5.0,1769,1769.0,0.264,1.32,41,0.2826455624646693,2,3
4,0,1,2.0,300,326.0,0.11,0.22,10,0.6134969325153374,2,3
6,1,1,1.0,116,152.0,0.12,0.12,1,0.6578947368421052,2,3
4,1,1,1.0,280,281.0,0.16,0.16,4,0.3558718861209964,2,3
5,1,2,672.0,672,673.0,0.11904762,0.08,0,99.851411589896,0,3
1,1,2,10105.0,10105,10105.0,0.05640772,0.57,7,100.0,0,3
2,1,2,19209.0,19209,19209.0,0.05778541,1.11,14,100.0,0,3
2,0,2,5274.0,5274,5274.0,0.05498673,0.29,13,100.0,0,3
3,0,2,1796.0,1796,1796.0,0.077951,0.14,1,100.0,0,3
1,2,2,16.0,16,18.0,0.0,0.0,0,88.88888888888889,0,3
2,2,2,16.0,16,17.0,0.625,0.01,0,94.11764705882352,0,3
6,0,2,336.0,336,347.0,0.05952381,0.02,0,96.8299711815562,0,3
6,1,2,879.0,879,1080.0,0.09101251,0.08,0,81.38888888888889,0,3
4,0,2,480.0,480,583.0,0.125,0.06,2,82.3327615780446,0,3
5,0,2,222.0,222,222.0,0.0,0.0,0,100.0,0,3
3,1,2,7503.0,7503,7503.0,0.04531521,0.34,5,100.0,0,3
4,1,2,1855.0,1855,2046.0,0.03773585,0.07,0,90.66471163245356,0,3
1,0,2,3880.0,3880,3880.0,0.04896907,0.19,1,100.0,0,3
5,1,1,1.0,76,77.0,0.06993042,0.06993042,1,1.2987012987012987,0,2
1,1,1,7.0,3570,3709.0,0.311119,2.177833,32,0.188730115934214,1,2
2,0,1,5.0,1823,1842.0,0.27572565,1.37862823,37,0.2714440825190011,2,2
2,1,1,7.0,2199,2551.0,0.21407271,1.49850895,31,0.2744021952175617,2,2
5,0,1,3.0,96,120.0,0.05994036,0.17982107,5,2.5,0,2
3,0,1,2.0,584,620.0,0.17482604,0.34965209,6,0.3225806451612903,2,2
4,1,1,1.0,270,270.0,0.20979125,0.20979125,4,0.3703703703703704,2,2
3,1,1,1.0,636,747.0,0.62937376,0.62937376,3,0.1338688085676037,1,2
1,0,1,10.0,3818,3993.0,0.30369781,3.03697813,40,0.2504382669671925,2,2
2,1,2,13759.0,13759,13997.0,0.07631369,1.05,9,98.29963563620775,0,2
3,0,2,1667.0,1667,1667.0,0.0779844,0.13,4,100.0,0,2
4,1,2,1594.0,1594,1594.0,0.07528231,0.12,4,100.0,0,2
2,0,2,5349.0,5349,5423.0,0.08225837,0.44,9,98.63544163747004,0,2
6,0,2,328.0,328,334.0,0.0304878,0.01,2,98.20359281437123,0,2
1,1,2,7672.0,7672,7672.0,0.05995829,0.46,7,100.0,0,2
3,1,2,5485.0,5485,5485.0,0.08204193,0.45,2,100.0,0,2
1,2,2,16.0,16,22.0,0.0,0.0,0,72.72727272727273,0,2
3,2,2,7.0,7,7.0,0.0,0.0,0,100.0,0,2
2,2,2,20.0,20,20.0,0.0,0.0,0,100.0,0,2
6,1,2,791.0,791,816.0,0.1011378,0.08,0,96.93627450980392,0,2
5,0,2,206.0,206,206.0,0.0,0.0,0,100.0,0,2
4,0,2,480.0,480,526.0,0.10416667,0.05,1,91.25475285171105,0,2
5,1,2,512.0,512,525.0,0.09765625,0.05,0,97.52380952380952,0,2
1,0,2,3807.0,3807,3807.0,0.08142895,0.31,1,100.0,0,2
1,1,1,7.0,3494,3812.0,0.32937736,2.30564151,24,0.1836306400839454,1,0
2,1,1,8.0,2411,2533.0,0.17466981,1.39735849,26,0.3158310303987366,2,0
5,1,1,1.0,88,96.0,0.11977358,0.11977358,1,1.0416666666666663,0,0
4,1,1,2.0,228,259.0,0.11977358,0.23954717,5,0.7722007722007722,0,0
3,0,1,5.0,624,699.0,0.11378491,0.56892453,12,0.7153075822603719,2,0
2,0,1,8.0,1907,2151.0,0.18839387,1.50715094,30,0.3719200371920037,2,0
4,0,1,2.0,368,368.0,0.17966038,0.35932075,8,0.5434782608695652,2,0
1,0,1,12.0,4170,4520.0,0.27198585,3.26383019,57,0.2654867256637168,2,0
3,1,1,1.0,613,613.0,0.42918868,0.42918868,3,0.1631321370309951,1,0
4,1,2,1530.0,1530,1530.0,0.08469145,0.12957792,4,100.0,0,0
4,2,2,4.0,4,4.0,0.0,0.0,0,100.0,0,0
6,1,2,624.0,624,700.0,0.03194722,0.01993506,0,89.14285714285714,0,0
2,1,2,12650.0,12650,13014.0,0.07879472,0.99675325,9,97.20301214077148,0,0
3,0,2,1583.0,1583,1793.0,0.08185592,0.12957792,2,88.28778583379811,0,0
1,0,2,3774.0,3774,3987.0,0.08187427,0.30899351,9,94.6576373212942,0,0
2,0,2,5923.0,5923,5923.0,0.08919116,0.52827922,7,100.0,0,0
3,2,2,6.0,6,6.0,0.0,0.0,0,100.0,0,0
1,1,2,6669.0,6669,7038.0,0.07771955,0.51831169,8,94.75703324808184,0,0
2,2,2,24.0,24,24.0,0.0,0.0,0,100.0,0,0
1,2,2,16.0,16,19.0,0.62297078,0.00996753,0,84.21052631578947,0,0
5,2,2,1.0,1,1.0,0.0,0.0,0,100.0,0,0
6,0,2,341.0,341,341.0,0.0292303,0.00996753,0,100.0,0,0
4,0,2,528.0,528,557.0,0.15102322,0.07974026,0,94.7935368043088,0,0
5,1,2,457.0,457,457.0,0.02181079,0.00996753,0,100.0,0,0
5,0,2,237.0,237,237.0,0.0420571,0.00996753,0,100.0,0,0
3,1,2,4918.0,4918,4918.0,0.06485584,0.31896104,3,100.0,0,0
2,1,1,9.0,2172,2368.0,0.15111111,1.36,42,0.3800675675675676,2,4
1,1,1,6.0,3567,3785.0,0.35666667,2.14,31,0.1585204755614266,1,4
2,0,1,2.0,1680,1751.0,0.635,1.27,21,0.1142204454597373,1,4
1,0,1,12.0,3675,4023.0,0.2725,3.27,52,0.2982848620432513,2,4
3,0,1,2.0,553,553.0,0.23,0.46,12,0.3616636528028933,2,4
4,1,1,1.0,210,210.0,0.21,0.21,1,0.4761904761904762,2,4
6,1,1,2.0,132,164.0,0.055,0.11,3,1.2195121951219512,0,4
4,0,1,4.0,279,279.0,0.055,0.22,8,1.4336917562724014,0,4
6,1,2,780.0,780,780.0,0.03846154,0.03,0,100.0,0,4
3,2,2,8.0,8,12.0,1.25,0.01,0,66.66666666666666,0,4
3,1,2,5149.0,5149,5327.0,0.09127986,0.47,3,96.65853200675802,0,4
2,0,2,6308.0,6308,6324.0,0.05231452,0.33,8,99.74699557242252,0,4
1,1,2,7268.0,7268,7416.0,0.05916346,0.43,10,98.00431499460626,0,4
2,1,2,13592.0,13592,13633.0,0.07357269,1.0,10,99.69925915059048,0,4
3,0,2,1946.0,1946,1946.0,0.01541624,0.03,5,100.0,0,4
4,2,2,5.0,5,5.0,0.0,0.0,0,100.0,0,4
6,0,2,397.0,397,397.0,0.07556675,0.03,0,100.0,0,4
1,2,2,21.0,21,21.0,0.47619048,0.01,0,100.0,0,4
4,0,2,536.0,536,638.0,0.13059701,0.07,0,84.01253918495298,0,4
1,0,2,4310.0,4310,4535.0,0.0812065,0.35,2,95.03858875413452,0,4
5,1,2,545.0,545,545.0,0.03669725,0.02,0,100.0,0,4
2,2,2,32.0,32,32.0,0.0,0.0,0,100.0,0,4
4,1,2,1511.0,1511,1645.0,0.11250827,0.17,0,91.85410334346504,0,4
5,0,2,240.0,240,254.0,0.125,0.03,0,94.48818897637796,0,4
4,0,1,1.0,228,261.0,0.17,0.17,2,0.3831417624521072,2,6
3,1,1,2.0,596,632.0,0.23,0.46,9,0.3164556962025316,2,6
2,0,1,8.0,1755,1868.0,0.1825,1.46,38,0.4282655246252677,2,6
2,1,1,5.0,2151,2247.0,0.336,1.68,25,0.2225189141076991,2,6
1,1,1,5.0,3686,3794.0,0.45,2.25,37,0.1317870321560358,1,6
2,2,1,1.0,8,13.0,0.01,0.01,2,7.6923076923076925,0,6
4,1,1,1.0,230,230.0,0.21,0.21,2,0.4347826086956521,2,6
1,0,1,5.0,4046,4230.0,0.574,2.87,48,0.1182033096926714,1,6
1,2,2,29.0,29,29.0,0.0,0.0,0,100.0,0,6
4,0,2,686.0,686,686.0,0.0,0.0,0,100.0,0,6
1,0,2,4959.0,4959,4959.0,0.06049607,0.3,5,100.0,0,6
1,1,2,8474.0,8474,8474.0,0.05664385,0.48,8,100.0,0,6
2,1,2,16295.0,16295,16690.0,0.05584535,0.91,11,97.6333133612942,0,6
3,0,2,2182.0,2182,2182.0,0.05957837,0.13,2,100.0,0,6
3,1,2,6277.0,6277,6277.0,0.06850406,0.43,4,100.0,0,6
2,0,2,7212.0,7212,7400.0,0.06378258,0.46,7,97.45945945945948,0,6
3,2,2,16.0,16,16.0,0.0,0.0,0,100.0,0,6
6,0,2,448.0,448,456.0,0.06696429,0.03,1,98.24561403508773,0,6
2,2,2,30.0,30,30.0,0.0,0.0,0,100.0,0,6
5,1,2,464.0,464,557.0,0.0862069,0.04,1,83.30341113105925,0,6
5,0,2,316.0,316,316.0,0.0,0.0,1,100.0,0,6
4,1,2,1718.0,1718,1718.0,0.06402794,0.11,1,100.0,0,6
6,1,2,922.0,922,922.0,0.06507592,0.06,0,100.0,0,6
5,1,1,1.0,82,82.0,0.06987296,0.06987296,2,1.2195121951219512,0,5
2,1,1,6.0,2279,2435.0,0.25453721,1.52722323,37,0.2464065708418891,2,5
3,0,1,3.0,612,710.0,0.23290986,0.69872958,13,0.4225352112676055,2,5
4,1,1,5.0,284,284.0,0.04392015,0.21960073,7,1.7605633802816902,0,5
1,1,1,9.0,3666,3929.0,0.24954628,2.24591652,36,0.2290659200814456,2,5
2,0,1,7.0,1963,2146.0,0.22673062,1.58711434,39,0.32618825722274,2,5
3,1,1,2.0,744,744.0,0.27949183,0.55898367,9,0.2688172043010753,2,5
5,0,1,1.0,120,120.0,0.07985481,0.07985481,3,0.8333333333333334,0,5
6,1,1,1.0,195,195.0,0.11978221,0.11978221,3,0.5128205128205128,2,5
6,0,1,2.0,136,153.0,0.0399274,0.07985481,4,1.30718954248366,0,5
1,0,1,9.0,4357,4523.0,0.39261948,3.53357532,58,0.1989829759009507,1,5
5,0,2,272.0,272,279.0,0.07352941,0.02,0,97.4910394265233,0,5
3,1,2,7052.0,7052,7085.0,0.0567215,0.4,4,99.53422724064926,0,5
2,1,2,19492.0,19492,19492.0,0.04976401,0.97,7,100.0,0,5
1,1,2,9243.0,9243,9375.0,0.06166829,0.57,4,98.592,0,5
2,0,2,7596.0,7596,7822.0,0.04212744,0.32,7,97.110713372539,0,5
3,0,2,2344.0,2344,2344.0,0.0725256,0.17,1,100.0,0,5
2,2,2,32.0,32,32.0,0.3125,0.01,0,100.0,0,5
3,2,2,16.0,16,16.0,0.0,0.0,0,100.0,0,5
4,0,1,2.0,340,371.0,0.13974592,0.27949183,5,0.5390835579514826,2,5
5,1,2,368.0,368,582.0,0.08152174,0.03,0,63.230240549828174,0,5
6,0,2,519.0,519,519.0,0.09633911,0.05,0,100.0,0,5
1,0,2,4621.0,4621,4789.0,0.06275698,0.29,2,96.4919607433702,0,5
4,1,2,1727.0,1727,1804.0,0.05790388,0.1,1,95.73170731707316,0,5
6,1,2,1128.0,1128,1128.0,0.07978723,0.09,1,100.0,0,5
4,0,2,704.0,704,709.0,0.05681818,0.04,0,99.29478138222848,0,5
4,1,1,1.0,224,224.0,0.18,0.18,3,0.4464285714285714,2,1
1,0,1,16.0,4062,4508.0,0.190625,3.05,39,0.354924578527063,2,1
2,0,1,5.0,2043,2076.0,0.276,1.38,19,0.2408477842003853,2,1
5,1,1,1.0,64,67.0,0.07,0.07,2,1.4925373134328357,0,1
3,0,1,2.0,836,853.0,0.26,0.52,11,0.2344665885111371,2,1
2,1,1,5.0,1623,1655.0,0.214,1.07,25,0.3021148036253776,2,1
1,1,1,7.0,2463,2572.0,0.21142857,1.48,35,0.2721617418351477,2,1
3,1,1,2.0,536,577.0,0.205,0.41,5,0.3466204506065857,2,1
6,1,2,976.0,976,1201.0,0.04098361,0.04,0,81.26561199000832,0,1
1,0,2,4398.0,4398,4677.0,0.05457026,0.24,2,94.03463758819755,0,1
3,1,2,8124.0,8124,8321.0,0.05292959,0.43,4,97.63249609421943,0,1
1,1,2,10772.0,10772,10772.0,0.05291496,0.57,6,100.0,0,1
2,1,2,21349.0,21349,21665.0,0.04215654,0.9,12,98.54142626355872,0,1
2,2,2,32.0,32,32.0,0.0,0.0,0,100.0,0,1
5,1,2,528.0,528,747.0,0.09469697,0.05,0,70.68273092369478,0,1
5,0,2,316.0,316,316.0,0.03164557,0.01,0,100.0,0,1
6,0,2,474.0,474,474.0,0.10548523,0.05,1,100.0,0,1
4,0,2,721.0,721,721.0,0.08321775,0.06,2,100.0,0,1
2,0,2,7072.0,7072,7072.0,0.05938914,0.42,2,100.0,0,1
4,1,2,2303.0,2303,2307.0,0.03039514,0.07,2,99.826614651062,0,1
3,0,2,2143.0,2143,2261.0,0.05599627,0.12,2,94.781070322866,0,1
4,0,1,1.0,436,512.0,0.39,0.39,6,0.1953125,1,3
4,1,1,1.0,138,138.0,0.1,0.1,2,0.7246376811594203,2,3
2,1,1,2.0,632,738.0,0.265,0.53,13,0.2710027100271002,2,3
6,0,1,1.0,156,193.0,0.23,0.23,5,0.5181347150259068,2,3
3,0,1,6.0,1007,1007.0,0.10166667,0.61,14,0.5958291956305859,2,3
1,1,1,7.0,1436,1552.0,0.11285714,0.79,19,0.4510309278350515,2,3
1,0,1,15.0,5951,6357.0,0.30066667,4.51,50,0.2359603586597451,2,3
6,1,1,2.0,64,74.0,0.03,0.06,5,2.702702702702702,0,3
3,1,1,1.0,236,315.0,0.29,0.29,7,0.3174603174603174,2,3
2,0,1,10.0,2152,2361.0,0.154,1.54,38,0.4235493434985175,2,3
4,2,2,6.0,6,6.0,0.0,0.0,0,100.0,0,3
4,1,2,2135.0,2135,2135.0,0.02800232,0.05978495,3,100.0,0,3
2,1,2,22818.0,22818,22971.0,0.04847145,1.10602151,16,99.33394279744026,0,3
6,1,2,991.0,991,1253.0,0.0603279,0.05978495,3,79.0901835594573,0,3
2,0,2,6570.0,6570,6570.0,0.03943198,0.2590681,10,100.0,0,3
1,1,2,12610.0,12610,12610.0,0.04504021,0.56795699,8,100.0,0,3
5,0,2,240.0,240,277.0,0.04151732,0.00996416,0,86.64259927797833,0,3
2,2,2,25.0,25,25.0,0.0,0.0,0,100.0,0,3
5,1,2,799.0,799,805.0,0.03741236,0.02989247,0,99.25465838509317,0,3
6,0,2,429.0,429,429.0,0.04645295,0.01992832,1,100.0,0,3
4,0,2,528.0,528,674.0,0.03774302,0.01992832,1,78.33827893175074,0,3
3,0,2,1855.0,1855,2051.0,0.06445816,0.11956989,1,90.44368600682594,0,3
3,1,2,7947.0,7947,8185.0,0.04137627,0.3288172,1,97.09224190592548,0,3
1,2,2,22.0,22,22.0,0.0,0.0,0,100.0,0,3
1,0,2,4957.0,4957,5139.0,0.04020237,0.19928315,1,96.45845495232535,0,3
1,0,1,19.0,2818,3007.0,0.13421053,2.55,53,0.6318589956767542,2,2
3,0,1,4.0,353,353.0,0.0725,0.29,13,1.13314447592068,0,2
1,1,1,4.0,1165,1275.0,0.24,0.96,11,0.3137254901960784,2,2
2,0,1,7.0,1231,1236.0,0.18428571,1.29,25,0.5663430420711975,2,2
2,1,1,1.0,564,614.0,0.52,0.52,11,0.1628664495114006,1,2
3,1,1,3.0,163,163.0,0.02666667,0.08,6,1.8404907975460123,0,2
3,0,2,552.0,552,598.0,0.09057971,0.05,0,92.3076923076923,0,2
4,1,2,683.0,683,692.0,0.04392387,0.03,0,98.69942196531792,0,2
6,0,2,136.0,136,136.0,0.0,0.0,1,100.0,0,2
2,1,2,6068.0,6068,6244.0,0.04284773,0.26,3,97.18129404228058,0,2
2,2,2,8.0,8,8.0,0.0,0.0,0,100.0,0,2
1,2,2,12.0,12,18.0,0.0,0.0,0,66.66666666666666,0,2
4,0,2,156.0,156,172.0,0.0,0.0,0,90.69767441860463,0,2
3,2,2,1.0,1,1.0,0.0,0.0,0,100.0,0,2
5,1,2,192.0,192,196.0,0.05208333,0.01,1,97.95918367346938,0,2
2,0,2,1679.0,1679,1704.0,0.01786778,0.03,0,98.53286384976526,0,2
1,0,2,1303.0,1303,1368.0,0.04604758,0.06,0,95.2485380116959,0,2
6,1,2,328.0,328,356.0,0.09146341,0.03,0,92.13483146067416,0,2
5,0,2,64.0,64,64.0,0.15625,0.01,0,100.0,0,2
3,1,2,2370.0,2370,2564.0,0.03375527,0.08,1,92.43369734789393,0,2
1,1,2,3521.0,3521,3521.0,0.03124112,0.11,0,100.0,0,2
3,0,1,1.0,319,330.0,0.19,0.19,3,0.303030303030303,2,2
2,0,1,2.0,982,1020.0,0.295,0.59,10,0.196078431372549,1,2
1,0,1,5.0,2570,2681.0,0.294,1.47,21,0.186497575531518,1,2
6,0,1,1.0,128,133.0,0.16983575,0.16983575,2,0.7518796992481203,2,0
4,1,1,1.0,100,120.0,0.1298744,0.1298744,4,0.8333333333333334,0,0
2,0,1,9.0,1959,2132.0,0.22089748,1.98807729,42,0.4221388367729831,2,0
3,1,1,2.0,260,288.0,0.13986473,0.27972947,6,0.6944444444444444,2,0
3,0,1,4.0,637,637.0,0.12487923,0.49951691,17,0.6279434850863422,2,0
1,0,1,24.0,4773,5186.0,0.17857729,4.28585507,92,0.4627844195912071,2,0
6,1,1,1.0,40,46.0,0.08991304,0.08991304,1,2.1739130434782608,0,0
2,1,1,4.0,975,998.0,0.18482126,0.73928502,16,0.4008016032064128,2,0
1,1,1,5.0,1991,2165.0,0.34966184,1.74830918,29,0.23094688221709,2,0
4,0,1,2.0,284,320.0,0.11488889,0.22977778,4,0.625,2,0
4,0,1,3.0,296,296.0,0.07666667,0.23,7,1.0135135135135136,0,4
2,1,1,8.0,1144,1158.0,0.12375,0.99,13,0.690846286701209,2,4
2,0,1,9.0,1831,1851.0,0.17333333,1.56,39,0.4862236628849271,2,4
1,0,1,25.0,4626,4844.0,0.1656,4.14,91,0.5161023947151115,2,4
3,0,1,4.0,527,527.0,0.0925,0.37,12,0.7590132827324478,2,4
1,1,1,5.0,2139,2386.0,0.384,1.92,19,0.209555741827326,2,4
2,1,0,10.0,384,410.0,0.042,0.42,10,2.4390243902439024,0,4
6,0,0,3.0,141,148.0,0.04,0.12,3,2.027027027027027,0,4
3,0,0,9.0,235,246.0,0.02,0.18,9,3.658536585365853,0,4
1,1,0,10.0,386,397.0,0.034,0.34,10,2.518891687657431,0,4
1,0,0,38.0,1445,1504.0,0.02710526,1.03,39,2.5265957446808507,0,4
2,0,0,48.0,1000,1052.0,0.01875,0.9,48,4.562737642585551,0,4
4,1,1,2.0,132,172.0,0.125,0.25,5,1.162790697674419,0,4
6,1,0,2.0,34,36.0,0.01,0.02,2,5.555555555555555,0,4
4,0,0,7.0,104,109.0,0.01,0.07,7,6.422018348623854,0,4
4,0,1,3.0,284,284.0,0.08,0.24,5,1.056338028169014,0,6
2,1,1,8.0,1060,1209.0,0.125,1.0,29,0.6617038875103392,2,6
1,1,1,7.0,2276,2485.0,0.28285714,1.98,38,0.2816901408450704,2,6
3,0,1,4.0,553,553.0,0.115,0.46,16,0.7233273056057866,2,6
2,0,1,8.0,1832,1916.0,0.2125,1.7,34,0.417536534446764,2,6
6,1,1,1.0,90,90.0,0.1,0.1,1,1.1111111111111112,0,6
3,1,1,2.0,325,325.0,0.19,0.38,2,0.6153846153846154,2,6
1,0,1,11.0,4315,4680.0,0.34636364,3.81,70,0.235042735042735,2,6
6,0,0,11.0,118,122.0,0.01,0.11,13,9.01639344262295,0,6
1,0,0,14.0,472,490.0,0.02071429,0.29,16,2.857142857142857,0,6
4,0,0,5.0,60,63.0,0.018,0.09,5,7.936507936507936,0,6
1,1,0,6.0,182,189.0,0.02333333,0.14,6,3.1746031746031744,0,6
2,1,0,11.0,241,256.0,0.01636364,0.18,11,4.296875,0,6
2,0,0,33.0,672,716.0,0.01878788,0.62,34,4.608938547486034,0,6
3,0,0,3.0,195,202.0,0.05333333,0.16,3,1.4851485148514851,0,6
5,0,0,1.0,38,40.0,0.02,0.02,1,2.5,0,6
3,1,0,2.0,59,61.0,0.025,0.05,2,3.278688524590164,0,6
6,1,0,4.0,36,37.0,0.0,0.0,3,10.81081081081081,0,6
3,2,0,2.0,2,2.0,0.005,0.01,2,100.0,0,6
3,1,1,3.0,300,313.0,0.06,0.18,13,0.9584664536741214,0,5
4,1,1,1.0,149,149.0,0.1,0.1,4,0.6711409395973155,2,5
5,1,1,2.0,44,50.0,0.015,0.03,2,4.0,0,5
5,0,1,1.0,88,105.0,0.16,0.16,2,0.9523809523809524,0,5
1,1,1,5.0,2875,2875.0,0.406,2.03,37,0.1739130434782608,1,5
4,0,1,4.0,304,319.0,0.0875,0.35,8,1.2539184952978055,0,5
2,1,1,2.0,1119,1241.0,0.54,1.08,17,0.16116035455278,1,5
1,0,1,17.0,4669,4881.0,0.21941176,3.73,77,0.3482892849825855,2,5
2,0,1,12.0,1807,2002.0,0.12666667,1.52,41,0.5994005994005994,2,5
3,0,1,3.0,643,643.0,0.20666667,0.62,23,0.4665629860031104,2,5
1,0,1,8.0,4999,5315.0,0.46953922,3.75631373,57,0.1505174035747883,1,1
6,1,1,1.0,68,102.0,0.08991176,0.08991176,1,0.9803921568627452,0,1
2,0,1,13.0,1944,2135.0,0.13678884,1.7782549,59,0.6088992974238876,2,1
1,1,1,12.0,3202,3202.0,0.15901062,1.90812745,45,0.3747657713928795,2,1
2,1,1,6.0,1492,1608.0,0.19480882,1.16885294,27,0.3731343283582089,2,1
5,0,1,2.0,110,110.0,0.03996078,0.07992157,4,1.818181818181818,0,1
4,0,1,3.0,316,350.0,0.0865817,0.2597451,7,0.8571428571428572,0,1
3,0,1,5.0,622,622.0,0.09590588,0.47952941,16,0.8038585209003215,0,1
2,0,1,10.0,1584,1789.0,0.135,1.35,45,0.5589714924538848,2,3
4,0,1,2.0,264,264.0,0.145,0.29,6,0.7575757575757576,2,3
1,0,1,24.0,4803,5134.0,0.17,4.08,71,0.4674717569146864,2,3
1,1,1,8.0,2492,2659.0,0.2475,1.98,33,0.3008649868371568,2,3
2,1,1,10.0,1192,1350.0,0.11,1.1,32,0.7407407407407408,2,3
3,0,1,2.0,536,545.0,0.22,0.44,10,0.3669724770642202,2,3
4,1,1,1.0,168,180.0,0.14,0.14,1,0.5555555555555556,2,3
5,0,1,1.0,48,88.0,0.03,0.03,2,1.1363636363636365,0,3
6,1,1,1.0,72,77.0,0.05,0.05,2,1.2987012987012987,0,3
4,1,1,1.0,106,131.0,0.16,0.16,2,0.7633587786259541,2,2
4,0,1,2.0,208,218.0,0.115,0.23,5,0.9174311926605504,0,2
3,1,1,1.0,240,254.0,0.34,0.34,6,0.3937007874015747,2,2
5,0,1,1.0,70,72.0,0.1,0.1,1,1.3888888888888888,0,2
1,0,1,15.0,4196,4455.0,0.28333333,4.25,51,0.3367003367003366,2,2
5,1,1,2.0,40,44.0,0.04,0.08,2,4.545454545454546,0,2
2,1,1,3.0,828,924.0,0.36666667,1.1,11,0.3246753246753247,2,2
1,1,1,11.0,2130,2195.0,0.15181818,1.67,38,0.5011389521640092,2,2
3,0,1,4.0,418,418.0,0.125,0.5,10,0.9569377990430622,0,2
2,0,1,11.0,1392,1439.0,0.12363636,1.36,42,0.7644197359277276,2,2
5,0,1,1.0,92,92.0,0.13,0.13,3,1.0869565217391304,0,0
4,0,1,4.0,182,206.0,0.045,0.18,10,1.9417475728155336,0,0
1,1,1,8.0,2049,2168.0,0.24,1.92,39,0.3690036900369003,2,0
1,0,1,17.0,4922,5266.0,0.26705882,4.54,89,0.3228256741359666,2,0
6,0,1,3.0,100,103.0,0.03,0.09,8,2.912621359223301,0,0
3,1,1,1.0,192,201.0,0.21,0.21,2,0.4975124378109453,2,0
3,0,1,1.0,442,442.0,0.45,0.45,13,0.2262443438914027,2,0
2,0,1,11.0,1497,1656.0,0.14909091,1.64,53,0.6642512077294686,2,0
2,1,1,7.0,734,787.0,0.11,0.77,18,0.8894536213468869,0,0
